ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
pcs-7709_lockofhair-1,,pcs,7709_lockofhair,*pawd-,pawd-,p a w d,,,1801,,^ p a w d - $,default
ugaritic-7710_lockofhair-1,,ugaritic,7710_lockofhair,pd,pd,p d,,,1801,,^ p d $,default
arabic-7711_lockofhaironeachsideofthehead-1,,arabic,7711_lockofhaironeachsideofthehead,fawd-,fawd-,f a w d,,,1801,,^ f a w d - $,default
ps-532_tosplittoseparate-1,,ps,532_tosplittoseparate,*plk,plk,p l k,,,1802,,^ p l k $,default
hebrew-7712_todemarcatetodivideoff-1,,hebrew,7712_todemarcatetodivideoff,palāku,palaːku,p a l aː k u,,,1802,,^ p a l aː k u $,default
hebrew-7713_district-1,,hebrew,7713_district,päläk,pælæk,p æ l æ k,,,1802,,^ p æ l æ k $,default
geez-7714_divisiondividing-1,,geez,7714_divisiondividing,ˀaflāk,ʔaflaːk,ʔ a f l aː k,,,1802,,^ ʔ a f l aː k $,default
tigre-7715_waybetweenrockswallofrock-1,,tigre,7715_waybetweenrockswallofrock,fälkät,fælkæt,f æ l k æ t,,,1802,,^ f æ l k æ t $,default
pws-1398_tobeafraid-1,,pws,1398_tobeafraid,*pḥd,pħd,p ħ d,,,1803,,^ p ħ d $,default
hebrew-1398_tobeafraid-1,,hebrew,1398_tobeafraid,pḥd,pħd,p ħ d,,,1803,,^ p ħ d $,default
deiralla-1398_tobeafraid-1,,deiralla,1398_tobeafraid,pḥd,pħd,p ħ d,,,1803,,^ p ħ d $,default
jewishpalestinianaramaic-1398_tobeafraid-1,,jewishpalestinianaramaic,1398_tobeafraid,pḥd,pħd,p ħ d,,,1803,,^ p ħ d $,default
jewishbabylonianaramaic-1398_tobeafraid-1,,jewishbabylonianaramaic,1398_tobeafraid,pḥd,pħd,p ħ d,,,1803,,^ p ħ d $,default
pws-284_tobefat-1,,pws,284_tobefat,*pˀm,pʔm,p ʔ m,,,1804,,^ p ʔ m $,default
hebrew-285_fat-1,,hebrew,285_fat,pīmā,piːmaː,p iː m aː,,,1804,,^ p iː m aː $,default
arabic-7716_ivtowidentofillavesseltobecomefulloffat-1,,arabic,7716_ivtowidentofillavesseltobecomefulloffat,fˀm,fʔm,f ʔ m,,,1804,,^ f ʔ m $,default
geez-7717_toputamorseloffoodinanothersmouthtofeed-1,,geez,7717_toputamorseloffoodinanothersmouthtofeed,ˀafˀama,ʔafʔama,ʔ a f ʔ a m a,,,1804,,^ ʔ a f ʔ a m a $,default
geez-7718_prendreuneboucheetotakeabite-1,,geez,7718_prendreuneboucheetotakeabite,(tä)famä,famæ,f a m æ,,,1804,,^ f a m æ $,default
ps-7719_tocleavetosplit-1,,ps,7719_tocleavetosplit,*plg,plg,p l g,,,1805,,^ p l g $,default
ugaritic-7720_todividetodisintegrate-1,,ugaritic,7720_todividetodisintegrate,plg,plg,p l g,,,1805,,^ p l g $,default
hebrew-7721_niptobeseparatedpitosplittomakeafurrow-1,,hebrew,7721_niptobeseparatedpitosplittomakeafurrow,plg,plg,p l g,,,1805,,^ p l g $,default
officialaramaic-5974_todivide-1,,officialaramaic,5974_todivide,plg,plg,p l g,,,1805,,^ p l g $,default
palmyrean-5974_todivide-1,,palmyrean,5974_todivide,plg,plg,p l g,,,1805,,^ p l g $,default
jewishpalestinianaramaic-7722_tobedivided-1,,jewishpalestinianaramaic,7722_tobedivided,plg,plg,p l g,,,1805,,^ p l g $,default
jewishbabylonianaramaic-5930_todividetoseparate-1,,jewishbabylonianaramaic,5930_todividetoseparate,plg,plg,p l g,,,1805,,^ p l g $,default
syriac-7723_divisitpartitusesttobedivided-1,,syriac,7723_divisitpartitusesttobedivided,plg,plg,p l g,,,1805,,^ p l g $,default
mandaic-7724_todividetosplit-1,,mandaic,7724_todividetosplit,plg,plg,p l g,,,1805,,^ p l g $,default
arabic-5974_todivide-1,,arabic,5974_todivide,flǧ,flg,f l g,,,1805,,^ f l g $,default
sabaic-7725_tocutawaterchannel-1,,sabaic,7725_tocutawaterchannel,h-flg,h-flg,h f l g,,,1805,,^ h - f l g $,default
tigrinya-7726_tofollowtotrack-1,,tigrinya,7726_tofollowtotrack,fällägä,fællægæ,f æ l l æ g æ,,,1805,,^ f æ l l æ g æ $,default
amharic-7727_toseektolookfortoinquire-1,,amharic,7727_toseektolookfortoinquire,fällägä,fællægæ,f æ l l æ g æ,,,1805,,^ f æ l l æ g æ $,default
mehri-7728_tomakeaseparationbetweentheteethwomenforcosmeticreasons-1,,mehri,7728_tomakeaseparationbetweentheteethwomenforcosmeticreasons,fōləg,foːləg,f oː l ə g,,,1805,,^ f oː l ə g $,default
jibbali-7729_tosplitopentomakeahole-1,,jibbali,7729_tosplitopentomakeahole,fɔ́lɔ́g,fɔ́lɔ́g,f ɔ́ l ɔ́ g,,,1805,,^ f ɔ́ l ɔ́ g $,default
ps-7730_totilltoplowtodoagriculturalworktoworktoserveespeciallyadeitytovenerate-1,,ps,7730_totilltoplowtodoagriculturalworktoworktoserveespeciallyadeitytovenerate,*plḥ,plħ,p l ħ,,,1806,,^ p l ħ $,default
akkadian-7731_tobeafraidtoservetovenerate-1,,akkadian,7731_tobeafraidtoservetovenerate,palāḫu,palaːxu,p a l aː x u,,,1806,,^ p a l aː x u $,default
officialaramaic-7732_toservetoserveagod-1,,officialaramaic,7732_toservetoserveagod,plḥ,plħ,p l ħ,,,1806,,^ p l ħ $,default
biblicalaramaic-7733_topayreverencetoserveadeity-1,,biblicalaramaic,7733_topayreverencetoserveadeity,plḥ,plħ,p l ħ,,,1806,,^ p l ħ $,default
palmyrean-7732_toservetoserveagod-1,,palmyrean,7732_toservetoserveagod,plḥ,plħ,p l ħ,,,1806,,^ p l ħ $,default
hatran-7732_toservetoserveagod-1,,hatran,7732_toservetoserveagod,plḥ,plħ,p l ħ,,,1806,,^ p l ħ $,default
jewishpalestinianaramaic-7734_toworktoworship-1,,jewishpalestinianaramaic,7734_toworktoworship,plḥ,plħ,p l ħ,,,1806,,^ p l ħ $,default
jewishbabylonianaramaic-7735_toworktoservetoworship-1,,jewishbabylonianaramaic,7735_toworktoservetoworship,plḥ,plħ,p l ħ,,,1806,,^ p l ħ $,default
syriac-7736_laboravitveneratusestcoluitdeumtolabortovenerateworshipgod-1,,syriac,7736_laboravitveneratusestcoluitdeumtolabortovenerateworshipgod,plḥ,plħ,p l ħ,,,1806,,^ p l ħ $,default
mandaic-7737_toserve-1,,mandaic,7737_toserve,plh,plh,p l h,,,1806,,^ p l h $,default
arabic-7738_toplowtocultivate-1,,arabic,7738_toplowtocultivate,flḥ,flħ,f l ħ,,,1806,,^ f l ħ $,default
pws-7719_tocleavetosplit-1,,pws,7719_tocleavetosplit,*plḥ,plħ,p l ħ,,,1807,,^ p l ħ $,default
hebrew-6082_tosplittocleave-2,,hebrew,6082_tosplittocleave,plḥ,plħ,p l ħ,,,1807,,^ p l ħ $,default
syriac-7739_toslit-1,,syriac,7739_toslit,plḥ,plħ,p l ħ,,,1807,,^ p l ħ $,default
arabic-7719_tocleavetosplit-1,,arabic,7719_tocleavetosplit,flḥ,flħ,f l ħ,,,1807,,^ f l ħ $,default
pws-7740_topamper-1,,pws,7740_topamper,*pnḳ,pnqˤ,p n qˤ,,,1808,,^ p n qˤ $,default
hebrew-7741_pitopampertospoil-1,,hebrew,7741_pitopampertospoil,pnḳ,pnqˤ,p n qˤ,,,1808,,^ p n qˤ $,default
jewishpalestinianaramaic-7742_tospoiltoindulge-1,,jewishpalestinianaramaic,7742_tospoiltoindulge,pnḳ,pnqˤ,p n qˤ,,,1808,,^ p n qˤ $,default
jewishbabylonianaramaic-7740_topamper-1,,jewishbabylonianaramaic,7740_topamper,pnḳ,pnqˤ,p n qˤ,,,1808,,^ p n qˤ $,default
syriac-7743_paemollivitdelectavittosoftendelight-1,,syriac,7743_paemollivitdelectavittosoftendelight,pnḳ,pnqˤ,p n qˤ,,,1808,,^ p n qˤ $,default
mandaic-7740_topamper-1,,mandaic,7740_topamper,pnḳ,pnqˤ,p n qˤ,,,1808,,^ p n qˤ $,default
arabic-7744_toenjoyasoftdelicatelife-1,,arabic,7744_toenjoyasoftdelicatelife,fnq,fnq,f n q,,,1808,,^ f n q $,default
pws-7745_bean-1,,pws,7745_bean,*pūl-,puːl-,p uː l,,,1809,,^ p uː l - $,default
hebrew-7745_bean-1,,hebrew,7745_bean,pōl,poːl,p oː l,,,1809,,^ p oː l $,default
arabic-7746_beans-1,,arabic,7746_beans,fūl-,fuːl-,f uː l,,,1809,,^ f uː l - $,default
geez-7745_bean-1,,geez,7745_bean,ful,ful,f u l,,,1809,,^ f u l $,default
tigre-7747_peanuts-1,,tigre,7747_peanuts,ful,ful,f u l,,,1809,,^ f u l $,default
tigrinya-7748_peanutsbreakfastdishofboiledbeans-1,,tigrinya,7748_peanutsbreakfastdishofboiledbeans,ful,ful,f u l,,,1809,,^ f u l $,default
amharic-7749_horsebeansbroadbeans-1,,amharic,7749_horsebeansbroadbeans,ful,ful,f u l,,,1809,,^ f u l $,default
pws-7750_tosmashtogrind-1,,pws,7750_tosmashtogrind,*pṣḥ,psˤħ,p sˤ ħ,,,1810,,^ p sˤ ħ $,default
hebrew-651_tosmash-2,,hebrew,651_tosmash,pṣḥ,psˤħ,p sˤ ħ,,,1810,,^ p sˤ ħ $,default
geez-7751_tocuttobreaktosplit-1,,geez,7751_tocuttobreaktosplit,faṣḥa,fasˤħa,f a sˤ ħ a,,,1810,,^ f a sˤ ħ a $,default
tigrinya-7752_tocrushpoundtobreaktobits-1,,tigrinya,7752_tocrushpoundtobreaktobits,fäč̣fäč̣ä,fæč̣fæč̣æ,f æ č̣ f æ č̣ æ,,,1810,,^ f æ č̣ f æ č̣ æ $,default
tigrinya-5512_tosplit-1,,tigrinya,5512_tosplit,fäṣḥa,fæsˤħa,f æ sˤ ħ a,,,1810,,^ f æ sˤ ħ a $,default
amharic-7753_togrindgrain-1,,amharic,7753_togrindgrain,fäč̣č̣ä,fæč̣č̣æ,f æ č̣ č̣ æ,,,1810,,^ f æ č̣ č̣ æ $,default
amharic-7754_togrindtocrush-1,,amharic,7754_togrindtocrush,fäčč̣ä,fæčč̣æ,f æ č č̣ æ,,,1810,,^ f æ č č̣ æ $,default
argobba-7753_togrindgrain-1,,argobba,7753_togrindgrain,fäč̣č̣a,fæč̣č̣a,f æ č̣ č̣ a,,,1810,,^ f æ č̣ č̣ a $,default
harari-7753_togrindgrain-1,,harari,7753_togrindgrain,fäč̣a,fæč̣a,f æ č̣ a,,,1810,,^ f æ č̣ a $,default
selti-7753_togrindgrain-1,,selti,7753_togrindgrain,fäč̣e,fæč̣e,f æ č̣ e,,,1810,,^ f æ č̣ e $,default
wolane-7753_togrindgrain-1,,wolane,7753_togrindgrain,fäč̣e,fæč̣e,f æ č̣ e,,,1810,,^ f æ č̣ e $,default
zway-7753_togrindgrain-1,,zway,7753_togrindgrain,fäč̣ī,fæč̣iː,f æ č̣ iː,,,1810,,^ f æ č̣ iː $,default
chaha-7753_togrindgrain-1,,chaha,7753_togrindgrain,fäč̣ä,fæč̣æ,f æ č̣ æ,,,1810,,^ f æ č̣ æ $,default
ezha-7753_togrindgrain-1,,ezha,7753_togrindgrain,fäč̣č̣ä,fæč̣č̣æ,f æ č̣ č̣ æ,,,1810,,^ f æ č̣ č̣ æ $,default
gyeto-7753_togrindgrain-1,,gyeto,7753_togrindgrain,fäč̣ä,fæč̣æ,f æ č̣ æ,,,1810,,^ f æ č̣ æ $,default
muher-7753_togrindgrain-1,,muher,7753_togrindgrain,fäč̣č̣ä,fæč̣č̣æ,f æ č̣ č̣ æ,,,1810,,^ f æ č̣ č̣ æ $,default
masqan-7753_togrindgrain-1,,masqan,7753_togrindgrain,fäč̣č̣ä,fæč̣č̣æ,f æ č̣ č̣ æ,,,1810,,^ f æ č̣ č̣ æ $,default
gogot-7753_togrindgrain-1,,gogot,7753_togrindgrain,fäč̣č̣ä,fæč̣č̣æ,f æ č̣ č̣ æ,,,1810,,^ f æ č̣ č̣ æ $,default
soddo-7753_togrindgrain-1,,soddo,7753_togrindgrain,fäč̣č̣ä,fæč̣č̣æ,f æ č̣ č̣ æ,,,1810,,^ f æ č̣ č̣ æ $,default
mehri-7755_todashmadlyaway-1,,mehri,7755_todashmadlyaway,fəsḫ,fəsx,f ə s x,,,1810,,^ f ə s x $,default
jibbali-7756_todashawaywildly-1,,jibbali,7756_todashawaywildly,fesḫ,fesx,f e s x,,,1810,,^ f e s x $,default
ps-7757_backsideorfrontpartofbodyofasheep-1,,ps,7757_backsideorfrontpartofbodyofasheep,"*ka/iska/is-, *kVsˀw-",ka,k a,,,1811,,^ k a $,default
akkadian-7758_softpartofthesheepsbreastboneacutofthemeatofasheep-1,,akkadian,7758_softpartofthesheepsbreastboneacutofthemeatofasheep,kaskasu,kaskasu,k a s k a s u,,,1811,,^ k a s k a s u $,default
arabic-7759_rearlastpartbacksidebehindbehindofthehead-1,,arabic,7759_rearlastpartbacksidebehindbehindofthehead,"kusˀ-, kusy-",kusʔ-,k u s ʔ,,,1811,,^ k u s ʔ - $,default
tigre-7760_sheepsside-1,,tigre,7760_sheepsside,kəšwät,kəʃwæt,k ə ʃ w æ t,,,1811,,^ k ə ʃ w æ t $,default
amharic-7761_boneatthebaseofthetail-1,,amharic,7761_boneatthebaseofthetail,kiskissa,kiskissa,k i s k i s s a,,,1811,,^ k i s k i s s a $,default
ps-7762_jointoftheribsfingersetc-1,,ps,7762_jointoftheribsfingersetc,*ki/uṯ̣r-,ki,k i,,,1812,,^ k i $,default
akkadian-7763_jointofthehumanoranimalbody-1,,akkadian,7763_jointofthehumanoranimalbody,kiṣru,kisˤru,k i sˤ r u,,,1812,,^ k i sˤ r u $,default
ebla-7764_bondarticulation-1,,ebla,7764_bondarticulation,gi-zi-lu-um,gi-zi-lu-um,g i z i l u u m,,,1812,,^ g i - z i - l u - u m $,default
phoenician-7765_ribs-1,,phoenician,7765_ribs,ḳṣrt,qˤsˤrt,qˤ sˤ r t,,,1812,,^ qˤ sˤ r t $,default
biblicalaramaic-6639_joint-1,,biblicalaramaic,6639_joint,*ḳəṭar,qˤətˤar,qˤ ə tˤ a r,,,1812,,^ qˤ ə tˤ a r $,default
jewishbabylonianaramaic-6639_joint-2,,jewishbabylonianaramaic,6639_joint,ḳiṭrā,qˤitˤraː,qˤ i tˤ r aː,,,1812,,^ qˤ i tˤ r aː $,default
syriac-3600_articulus-2,,syriac,3600_articulus,ḳəṭartā,qˤətˤartaː,qˤ ə tˤ a r t aː,,,1812,,^ qˤ ə tˤ a r t aː $,default
mandaic-7766_ligamentofthebodyjointbondknot-1,,mandaic,7766_ligamentofthebodyjointbondknot,giṭra,gitˤra,g i tˤ r a,,,1812,,^ g i tˤ r a $,default
arabic-7767_hollowatthetopofthechestbetweenthetwocollarbones-1,,arabic,7767_hollowatthetopofthechestbetweenthetwocollarbones,kuḏ̣r-,kuðˤr-,k u ðˤ r,,,1812,,^ k u ðˤ r - $,default
tigre-1945_penis-1,,tigre,1945_penis,ḳäṣir,qˤæsˤir,qˤ æ sˤ i r,,,1812,,^ qˤ æ sˤ i r $,default
pws-863_tobreak-4,,pws,863_tobreak,*pṣm,psˤm,p sˤ m,,,1813,,^ p sˤ m $,default
hebrew-7768_tocracktosplit-1,,hebrew,7768_tocracktosplit,pṣm,psˤm,p sˤ m,,,1813,,^ p sˤ m $,default
arabic-7769_tobreaktocrack-1,,arabic,7769_tobreaktocrack,fṣm,fsˤm,f sˤ m,,,1813,,^ f sˤ m $,default
pnws-3291_totread-1,,pnws,3291_totread,*pŝˁ,pɬʕ,p ɬ ʕ,,,1814,,^ p ɬ ʕ $,default
hebrew-7770_tostride-1,,hebrew,7770_tostride,pŝˁ,pɬʕ,p ɬ ʕ,,,1814,,^ p ɬ ʕ $,default
jewishpalestinianaramaic-7771_tostepover-1,,jewishpalestinianaramaic,7771_tostepover,psˁ,psʕ,p s ʕ,,,1814,,^ p s ʕ $,default
jewishbabylonianaramaic-7772_tosteptread-1,,jewishbabylonianaramaic,7772_tosteptread,psˁ,psʕ,p s ʕ,,,1814,,^ p s ʕ $,default
syriac-7773_tostepadvancetoproceed-1,,syriac,7773_tostepadvancetoproceed,psˁ,psʕ,p s ʕ,,,1814,,^ p s ʕ $,default
mandaic-7774_totreadontosteponoverstepscornignore-1,,mandaic,7774_totreadontosteponoverstepscornignore,psa,psa,p s a,,,1814,,^ p s a $,default
parm-3532_palm-1,,parm,3532_palm,*pas-,pas-,p a s,,,1815,,^ p a s - $,default
biblicalaramaic-3542_palmofthehand-1,,biblicalaramaic,3542_palmofthehand,pas,pas,p a s,,,1815,,^ p a s $,default
syriac-7775_palmofhandsoleoffoot-1,,syriac,7775_palmofhandsoleoffoot,pastā,pastaː,p a s t aː,,,1815,,^ p a s t aː $,default
pcs-7776_tohopetoconsider-1,,pcs,7776_tohopetoconsider,*ŝbr,ɬbr,ɬ b r,,,1816,,^ ɬ b r $,default
hebrew-7777_totesttoinvestigatepitohopetowait-1,,hebrew,7777_totesttoinvestigatepitohopetowait,ŝbr,ɬbr,ɬ b r,,,1816,,^ ɬ b r $,default
biblicalaramaic-7778_tointend-1,,biblicalaramaic,7778_tointend,sbr,sbr,s b r,,,1816,,^ s b r $,default
jewishpalestinianaramaic-7779_tothinktounderstandtobeoftheopinion-1,,jewishpalestinianaramaic,7779_tothinktounderstandtobeoftheopinion,sbr,sbr,s b r,,,1816,,^ s b r $,default
christianpalestinianaramaic-7780_tothinktosupposetopresume-1,,christianpalestinianaramaic,7780_tothinktosupposetopresume,sbr,sbr,s b r,,,1816,,^ s b r $,default
jewishbabylonianaramaic-7781_tothinktobeoftheopinion-1,,jewishbabylonianaramaic,7781_tothinktobeoftheopinion,sbr,sbr,s b r,,,1816,,^ s b r $,default
syriac-7782_tothinkhope-1,,syriac,7782_tothinkhope,sbr,sbr,s b r,,,1816,,^ s b r $,default
mandaic-7783_tobeconvincedtohaveconfidencetobelieve-1,,mandaic,7783_tobeconvincedtohaveconfidencetobelieve,sbr,sbr,s b r,,,1816,,^ s b r $,default
arabic-7784_toprobethewoundtotrytoexaminetoelicitsomethingstrueorrealcondition-1,,arabic,7784_toprobethewoundtotrytoexaminetoelicitsomethingstrueorrealcondition,sbr,sbr,s b r,,,1816,,^ s b r $,default
pcs-7785_tobeprominent-1,,pcs,7785_tobeprominent,*blṭ,bltˤ,b l tˤ,,,1817,,^ b l tˤ $,default
hebrew-7786_tostandforthtoproject-1,,hebrew,7786_tostandforthtoproject,blṭ,bltˤ,b l tˤ,,,1817,,^ b l tˤ $,default
jewishbabylonianaramaic-7787_tobeprominenttoprotrude-1,,jewishbabylonianaramaic,7787_tobeprominenttoprotrude,blṭ,bltˤ,b l tˤ,,,1817,,^ b l tˤ $,default
syriac-7788_etpetohaveabulgingeye-1,,syriac,7788_etpetohaveabulgingeye,blṭ,bltˤ,b l tˤ,,,1817,,^ b l tˤ $,default
pcs-7789_fungus-1,,pcs,7789_fungus,*pVṭr-,p-tˤr-,p tˤ r,,,1818,,^ p - tˤ r - $,default
hebrew-7790_eineschwammartetwamorchelatypeofspongesuchasmorel-1,,hebrew,7790_eineschwammartetwamorchelatypeofspongesuchasmorel,piṭrā,pitˤraː,p i tˤ r aː,,,1818,,^ p i tˤ r aː $,default
jewishbabylonianaramaic-7791_mushroom-1,,jewishbabylonianaramaic,7791_mushroom,piṭṭūrā,pitˤtˤuːraː,p i tˤ tˤ uː r aː,,,1818,,^ p i tˤ tˤ uː r aː $,default
syriac-7789_fungus-1,,syriac,7789_fungus,peṭṭortā,petˤtˤortaː,p e tˤ tˤ o r t aː,,,1818,,^ p e tˤ tˤ o r t aː $,default
arabic-7791_mushroom-1,,arabic,7791_mushroom,fuṭr-,futˤr-,f u tˤ r,,,1818,,^ f u tˤ r - $,default
ps-6062_topierce-2,,ps,6062_topierce,*plš,plʃ,p l ʃ,,,1819,,^ p l ʃ $,default
akkadian-7792_topierceboretobreakthroughbreakinto-1,,akkadian,7792_topierceboretobreakthroughbreakinto,palāšu,palaːʃu,p a l aː ʃ u,,,1819,,^ p a l aː ʃ u $,default
ebla-7793_adrilltopiercethehead-1,,ebla,7793_adrilltopiercethehead,ma-ba-a-su /maplašu/,ma-ba-a-su,m a b a a s u,,,1819,,^ m a - b a - a - s u $,default
hebrew-7794_pitopenetratetoperforate-1,,hebrew,7794_pitopenetratetoperforate,plš,plʃ,p l ʃ,,,1819,,^ p l ʃ $,default
syriac-7795_topiercebreakthrough-1,,syriac,7795_topiercebreakthrough,plš,plʃ,p l ʃ,,,1819,,^ p l ʃ $,default
pws-7796_todestroy-1,,pws,7796_todestroy,*pls,pls,p l s,,,1820,,^ p l s $,default
jewishbabylonianaramaic-7797_todemolish-1,,jewishbabylonianaramaic,7797_todemolish,pls,pls,p l s,,,1820,,^ p l s $,default
tigre-7798_couperfendretocutsplit-1,,tigre,7798_couperfendretocutsplit,fälsä,fælsæ,f æ l s æ,,,1820,,^ f æ l s æ $,default
tigrinya-7799_totearupthegroundwithitshornenragedbull-1,,tigrinya,7799_totearupthegroundwithitshornenragedbull,fälläsä,fællæsæ,f æ l l æ s æ,,,1820,,^ f æ l l æ s æ $,default
amharic-7800_tobedestroyedtobebrokencrackedorsplitinhalf-1,,amharic,7800_tobedestroyedtobebrokencrackedorsplitinhalf,fälläsä,fællæsæ,f æ l l æ s æ,,,1820,,^ f æ l l æ s æ $,default
amharic-7801_topawthegroundtotearthegroundwithitshornsangrybull-1,,amharic,7801_topawthegroundtotearthegroundwithitshornsangrybull,fälläsä,fællæsæ,f æ l l æ s æ,,,1820,,^ f æ l l æ s æ $,default
harari-7802_topenetrate-1,,harari,7802_topenetrate,fullāsa āša,fullaːsa,f u l l aː s a,,,1820,,^ f u l l aː s a $,default
mehri-7803_toholdthelegsofananimalapart-1,,mehri,7803_toholdthelegsofananimalapart,fəlōs,fəloːs,f ə l oː s,,,1820,,^ f ə l oː s $,default
jibbali-7804_tosplittoholdaparttoseparate-1,,jibbali,7804_tosplittoholdaparttoseparate,fɔ́lɔ́s,fɔ́lɔ́s,f ɔ́ l ɔ́ s,,,1820,,^ f ɔ́ l ɔ́ s $,default
soqotri-7805_1tohew2toweantostopsuckling-1,,soqotri,7805_1tohew2toweantostopsuckling,fö́ḷos,fö́ḷos,f ö́ l̩ o s,,,1820,,^ f ö́ ḷ o s $,default
pnws-7806_toexaminetest-1,,pnws,7806_toexaminetest,*bḥn,bħn,b ħ n,,,1821,,^ b ħ n $,default
hebrew-7807_toputtotest-1,,hebrew,7807_toputtotest,bḥn,bħn,b ħ n,,,1821,,^ b ħ n $,default
officialaramaic-7808_toexamine-1,,officialaramaic,7808_toexamine,bḥn,bħn,b ħ n,,,1821,,^ b ħ n $,default
jewishpalestinianaramaic-7809_totesttocheck-1,,jewishpalestinianaramaic,7809_totesttocheck,bḥn,bħn,b ħ n,,,1821,,^ b ħ n $,default
syriac-7810_patoexaminesearch-1,,syriac,7810_patoexaminesearch,bḥn,bħn,b ħ n,,,1821,,^ b ħ n $,default
ps-7811_tobeattentiveinterestedinsomebodyorsomething-1,,ps,7811_tobeattentiveinterestedinsomebodyorsomething,*pḳd,pqˤd,p qˤ d,,,1823,,^ p qˤ d $,default
ugaritic-7812_tocommand-1,,ugaritic,7812_tocommand,pḳd,pqˤd,p qˤ d,,,1823,,^ p qˤ d $,default
phoenician-7813_tosurveyyoptobecharged-1,,phoenician,7813_tosurveyyoptobecharged,pḳd,pqˤd,p qˤ d,,,1823,,^ p qˤ d $,default
hebrew-7814_todeposithiptoentrusttoappointtoattendtotopassinreviewtomustertopassinreviewtoseekwithinterestdesiretoseekinvaintomisstolacktovisit-1,,hebrew,7814_todeposithiptoentrusttoappointtoattendtotopassinreviewtomustertopassinreviewtoseekwithinterestdesiretoseekinvaintomisstolacktovisit,pḳd,pqˤd,p qˤ d,,,1823,,^ p qˤ d $,default
officialaramaic-7815_toentrusttocommandhoptobeputindeposit-1,,officialaramaic,7815_toentrusttocommandhoptobeputindeposit,pḳd,pqˤd,p qˤ d,,,1823,,^ p qˤ d $,default
jewishpalestinianaramaic-7816_tocommandtoinstructaptodeposittoappoint-1,,jewishpalestinianaramaic,7816_tocommandtoinstructaptodeposittoappoint,pḳd,pqˤd,p qˤ d,,,1823,,^ p qˤ d $,default
jewishbabylonianaramaic-7817_aptodepositmoneyobjectsofvalueforsafekeepingpatoassigntoputinchargetocommandtoorder-1,,jewishbabylonianaramaic,7817_aptodepositmoneyobjectsofvalueforsafekeepingpatoassigntoputinchargetocommandtoorder,pḳd,pqˤd,p qˤ d,,,1823,,^ p qˤ d $,default
syriac-7818_toappointovertoordertocommandtocarefortoenumeratetoexaminetovisit-1,,syriac,7818_toappointovertoordertocommandtocarefortoenumeratetoexaminetovisit,pḳd,pqˤd,p qˤ d,,,1823,,^ p qˤ d $,default
syriac-7819_prefect-1,,syriac,7819_prefect,pāḳodā,paːqˤodaː,p aː qˤ o d aː,,,1823,,^ p aː qˤ o d aː $,default
mandaic-7820_toentrustpatoorder-1,,mandaic,7820_toentrustpatoorder,pḳd,pqˤd,p qˤ d,,,1823,,^ p qˤ d $,default
arabic-7821_tomisstolosenottofindvvisiterexaminerunechoselaconsidererattentivementyfaireattentionenprendresointovisitexaminesomethingtoconsideritcarefullytopayattentiontoittotakecareofit-1,,arabic,7821_tomisstolosenottofindvvisiterexaminerunechoselaconsidererattentivementyfaireattentionenprendresointovisitexaminesomethingtoconsideritcarefullytopayattentiontoittotakecareofit,fqd,fqd,f q d,,,1823,,^ f q d $,default
sabaic-7822_tolosetroops-1,,sabaic,7822_tolosetroops,fḳd,fqˤd,f qˤ d,,,1823,,^ f qˤ d $,default
qatabanian-7823_decreedirective-1,,qatabanian,7823_decreedirective,fḳd,fqˤd,f qˤ d,,,1823,,^ f qˤ d $,default
geez-7824_totakecareoftosurveytoreviewtomustertonumbertoenumerate-1,,geez,7824_totakecareoftosurveytoreviewtomustertonumbertoenumerate,faḳada,faqˤada,f a qˤ a d a,,,1823,,^ f a qˤ a d a $,default
tigre-7825_toremembertomeditatetoremembersomeonewithagift-1,,tigre,7825_toremembertomeditatetoremembersomeonewithagift,fäḳdä,fæqˤdæ,f æ qˤ d æ,,,1823,,^ f æ qˤ d æ $,default
tigrinya-7826_tocounttocheckonlivestockthathavebeentakentopasturetolookafterthecattletoallowtopermittoauthorizetoapprove-1,,tigrinya,7826_tocounttocheckonlivestockthathavebeentakentopasturetolookafterthecattletoallowtopermittoauthorizetoapprove,fäḳädä,fæqˤædæ,f æ qˤ æ d æ,,,1823,,^ f æ qˤ æ d æ $,default
amharic-7827_tocounttocheckonlivestockthathavebeentakentopasturetoallowtopermittoauthorizetoapprove-1,,amharic,7827_tocounttocheckonlivestockthathavebeentakentopasturetoallowtopermittoauthorizetoapprove,fäḳḳädä,fæqˤqˤædæ,f æ qˤ qˤ æ d æ,,,1823,,^ f æ qˤ qˤ æ d æ $,default
harari-7828_totakecareoftonurse-1,,harari,7828_totakecareoftonurse,"fāḳädä, täfāḳädä",faːqˤædæ,f aː qˤ æ d æ,,,1823,,^ f aː qˤ æ d æ $,default
selti-7829_topermittoallow-1,,selti,7829_topermittoallow,fäḳädä,fæqˤædæ,f æ qˤ æ d æ,,,1823,,^ f æ qˤ æ d æ $,default
wolane-7829_topermittoallow-1,,wolane,7829_topermittoallow,fäˀädä,fæʔædæ,f æ ʔ æ d æ,,,1823,,^ f æ ʔ æ d æ $,default
